Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
saint-tropez-crochet-noir-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_1812.jpg?v=1546615955,4,Saint-Tropez Crochet Noir Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
santorini-sapphire-back-strap,Santorini Sapphire Interchangeable Back Strap,"<meta charset=""utf-8"">
<p>Saturated color brings a bold look to your bra game with our Santorini Sapphire back strap.</p>
<p>Multi-loop options on the inside of the back strap allow you to wear multiple shoulder straps at the same time or to move them around to fit your trickiest wardrobe needs.</p>
<p>Silicone strip across the inside back strap gives a non slip support while going strapless. Best of all, you can mix and match any back strap to our cups.</p>
<p>Sizing: 30-34 <span>(approx 15 1/2in. long) </span>accommodates band sizes 30,32,34. 34-38 <span>(approx 17 1/2in. long) </span>accommodates band sizes 34,36,38.</p>
<p>Each item is sold separately, shoulder straps are not included. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p>Not sure which bra to get? For general questions send us an email shop@thebralab.com or a pic of your outfit to our stylist gigi@thebralab.com</p>
<p>Model wearing size 30-34 </p>
<p>Material: Scuba/ Sponge Athletics </p>
<p>Care: Hand Wash</p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Large, Medium, meta-related-collection-straps",false,Size,Medium (30-34),Color,Navy,,,TBL128,28,shopify,2,deny,manual,14.00,14.00,true,true,"",https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_7844.jpg?v=1532984532,1,Santorini Sapphire Interchangeable Back Strap | The Bra Lab - The Bra Lab,false,"Bras | Best New Bra Designs - Strapless Bras, Push-Up Bras, Lace Bras Online | The Bra Lab","Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42",apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,,,,,,,oz,,5.17
santorini-sapphire-back-strap,,,,,,,,Large (34-38),,Navy,,,TBL128.1,28,shopify,9,deny,manual,14.00,14.00,true,true,"",https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4954.jpg?v=1532984532,2,Santorini Sapphire Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,oz,,5.17
santorini-sapphire-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4953_f137594a-9be2-4927-99fd-d6226ff944be.jpg?v=1532984532,3,Santorini Sapphire Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
santorini-sapphire-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4952_e89851a4-3fce-408c-8c68-7675af353539.jpg?v=1532984532,4,Santorini Sapphire Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
santorini-sapphire-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_Test-4789.jpg?v=1532984532,5,Santorini Sapphire Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
santorini-sapphire-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_Test-4792.jpg?v=1532984532,6,Santorini Sapphire Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
santorini-sapphire-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_1542.JPG?v=1532984532,7,Santorini Sapphire Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
palm-beach-pink-back-strap,Palm Beach Pink Interchangeable Back Strap,"<meta charset=""utf-8"">
<p>An instant wardrobe refresh with our Palm Beach Pink back strap.</p>
<p>Multi-loop options on the inside of the back strap allow you to wear multiple shoulder straps at the same time or to move them around to fit your trickiest wardrobe needs.</p>
<p>Silicone strip across the inside back strap gives a non slip support while going strapless. Best of all, you can mix and match any back strap to our cups.</p>
<p>Sizing: 30-34 <span>(approx 15 1/2in. long) </span>accommodates band sizes 30,32,34. 34-38 <span>(approx 17 1/2in. long) </span>accommodates band sizes 34,36,38.</p>
<p>Each item is sold separately, shoulder straps are not included. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p>Not sure which bra to get? For general questions send us an email shop@thebralab.com or a pic of your outfit to our stylist gigi@thebralab.com</p>
<p>Model wearing size 30-34 </p>
<p>Material: Scuba/ Sponge Athletics </p>
<p>Care: Hand Wash</p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Large, Medium, meta-related-collection-straps",false,Size,30-34 (M),Color,Pink,,,TBL131,28,shopify,0,deny,manual,14.00,14.00,true,true,'850259007790,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_7744.jpg?v=1535554600,1,Palm Beach Pink Interchangeable Back Strap | The Bra Lab - The Bra Lab,false,Multiway Bras | The Best Strapless Bra | The Bra Lab,"Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42",apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,,,,,,,oz,,5.17
palm-beach-pink-back-strap,,,,,,,,34-38 (L),,Pink,,,TBL131.1,28,shopify,0,deny,manual,14.00,14.00,true,true,'850259007783,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_4095.JPG?v=1535554600,2,,,,,,,,,,,,,,,,,,,oz,,5.17
palm-beach-pink-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4958.jpg?v=1535554600,3,Palm Beach Pink Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
palm-beach-pink-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/DSC_0015.JPG?v=1535554600,4,Palm Beach Pink Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
palm-beach-pink-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_Test-4797.jpg?v=1535554600,5,Palm Beach Pink Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
palm-beach-pink-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_Test-4798.jpg?v=1535554600,6,Palm Beach Pink Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
miami-white-back-strap,Miami White Solid Interchangeable Back Strap,"<meta charset=""utf-8"">
<p>Crisp white never goes out of style!</p>
<p>Multi-loop options on the inside of the back strap allow you to wear multiple shoulder straps at the same time or to move them around to fit your trickiest wardrobe needs.</p>
<p>Silicone strip across the inside back strap gives a non slip support while going strapless. Best of all, you can mix and match any back strap to our cups.</p>
<p>Sizing: 30-34 accommodates band sizes 30,32,34. 34-38 accommodates band sizes 34,36,38.</p>
<p>Each item is sold separately, shoulder straps are not included. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p>Not sure which bra to get? For general questions send us an email shop@thebralab.com or a pic of your outfit to our stylist gigi@thebralab.com</p>
<p>Model wearing size 30-34 </p>
<p>Material: Scuba/ Sponge Athletics </p>
<p>Care: Hand Wash</p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Large, meta-related-collection-straps",false,Size,30-34 (M),,,,,TBL133,0,shopify,0,deny,manual,14.00,14.00,true,true,'850259007806,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_7794.jpg?v=1532984342,1,Miami White Solid Interchangeable Back Strap | The Bra Lab - The Bra Lab,false,"Bras | Best New Bra Designs - Strapless Bras, Push-Up Bras, Lace Bras Online | The Bra Lab","Free Shipping & Returns | Shop Online | How To Solve Your Open Back Wardrobe Dilemmas 
Interchangeable & Customizable designs; push up bra, lace bra, strapless bra, strappy bra, backless bra, bralette bra. Comfortable, most versatile bra. The best strapless bra. Sizes AA-DDD 30-38.  ",,,,,,,,,,,,,,,lb,,5.17
miami-white-back-strap,,,,,,,,34-38 (L),,,,,TBL133.1,28,shopify,0,deny,manual,14.00,14.00,true,true,'850259007813,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4951.jpg?v=1532984342,2,Miami White Solid Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,oz,,5.17
miami-white-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4950_e7669e19-eb1d-4a7f-ba13-cd17f80256d0.jpg?v=1532984342,3,Miami White Solid Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
miami-white-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4949_eb93f734-e53b-4dc6-abd1-218440f010f3.jpg?v=1532984342,4,Miami White Solid Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
mesh-interchangeable-back-strap,Malaysian Mesh Interchangeable Back Strap,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<h2><strong>THIS ITEM IS NOT ELIGIBLE FOR FREE RETURNS &amp; EXCHANGES!!</strong></h2>
<p><span style=""color: #000000;"">A classic bra gets a sporty twist with our Malaysian Mesh back strap. </span></p>
<p><span style=""color: #ff9900;""></span>This style is a two in one and comes with attached shoulder straps. Best of all, you can mix and match any back strap to our cups.</p>
<p><span>Sizing: </span><strong>SIZE DOWN, THIS ITEM RUNS LARGE </strong><span>30-34 </span><span>(approx 15 1/2in. long) </span><span>accommodates band sizes 32,34,36. 34-38 </span><span>(approx 17 1/2in. long) </span><span>accommodates band sizes 36,38,40.</span></p>
<p>Each item is sold separately. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p id=""yui_3_17_2_1_1472648113588_24672"">Not sure which bra to get? For general questions send us an email shop@thebralab.com or a pic of your outfit to our stylist ginacrevi@thebralab.com </p>
<p>Model wearing size Medium</p>
<p>Material: Mesh/ Scuba</p>
<p>Care: Hand Wash</p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Final Sale, Large, Medium, meta-related-collection-straps",true,Size,Medium,Color,Black,,,TBL106,43,shopify,311,deny,manual,8.00,16.00,true,true,'850259007899,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_2481.jpg?v=1546616370,1,,false,Multiway Bras | The Best Strapless Bra | The Bra Lab,"Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42",apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,,,,,,,oz,,5.57
mesh-interchangeable-back-strap,,,,,,,,Large,,Black,,,TBL106.1,43,shopify,0,deny,manual,8.00,16.00,true,true,'850259007905,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_2100.JPG?v=1546616370,2,Malaysian Mesh Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,oz,,5.57
mesh-interchangeable-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4921.jpg?v=1546616370,3,Malaysian Mesh Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
mesh-interchangeable-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_1737.jpg?v=1546616370,4,Malaysian Mesh Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
lace-up-interchangeable-back-strap,Corsica Criss Cross White Back Strap,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<h2><strong>THIS ITEM IS NOT ELIGIBLE FOR FREE RETURNS &amp; EXCHANGES!!</strong></h2>
<p><span>Haute sport at its finest in </span><span>our</span><span> Corsica Criss Cross lace up one piece back strap.</span></p>
<p>This style is a two in one and comes with attached shoulder straps. Best of all, you can mix and match any back strap to our cups.</p>
<meta charset=""utf-8"">
<p><span>Sizing: </span><strong>SIZE DOWN, THIS ITEM RUNS LARGE </strong><span>30-34 </span><span>(approx 15 1/2in. long) </span><span>accommodates band sizes 32,34,36. 34-38 </span><span>(approx 17 1/2in. long) </span><span>accommodates band sizes 36,38,40.</span></p>
<p>Each item is sold separately. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p id=""yui_3_17_2_1_1472648113588_24672"">Not sure which bra to get? For general questions send us an email shop@thebralab.com or a pic of your outfit to our stylist gigi@thebralab.com </p>
<p>Model wearing size Medium</p>
<p>Material: Elastic/ Scuba</p>
<p>Care: Hand wash, lay flat to dry.</p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Final Sale, Large, Medium, meta-related-collection-straps",true,Size,Medium,Color,White,,,TBL102,57,shopify,228,deny,manual,8.00,16.00,true,true,'850259007271,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_7907.jpg?v=1532984141,1,Corsica Criss Cross White Back Strap | The Bra Lab - The Bra Lab,false,Multiway Bras | The Best Strapless Bra | The Bra Lab,"Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42",apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,,,,,,,oz,,5.77
lace-up-interchangeable-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_9873.jpg?v=1532984141,2,Corsica Criss Cross White Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
lace-up-interchangeable-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4910_a96bfcbb-0567-4540-9b76-2b5a94a69a61.jpg?v=1532984141,3,Corsica Criss Cross White Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
lace-up-interchangeable-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4909_54323571-3098-4bdd-b2ab-c755702172f4.jpg?v=1532984141,4,Corsica Criss Cross White Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
lace-up-interchangeable-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4914.jpg?v=1532984141,5,Corsica Criss Cross White Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
lace-up-interchangeable-back-strap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Untitled-1_fc0fe2ea-6fee-446b-a3a0-0d2012ecd423.jpg?v=1532984141,6,Corsica Criss Cross White Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
white-lace-interchangeable-back-strap-the-bra-lab,Havana White Lace Interchangeable Back Strap,"<meta charset=""utf-8"">
<p>Our Havana White Lace back strap gives you a crisp elegant style with its floral lace and scalloped edges. Wear your bra strapless with our supportive cups or pair matching shoulder straps for extra support. You'll be able to get multiple uses out of the Havana White Lace back strap. </p>
<p>Multi-loop options on the inside of the back strap allow you to wear multiple shoulder straps at the same time or to move them around to fit your trickiest wardrobe needs.</p>
<p>Silicone strip across the inside back strap gives a non slip support while going strapless. Best of all, you can mix and match any back strap to our cups.</p>
<p>Sizing: 30-34 <span>(approx 15 1/2in. long) </span>accommodates band sizes 30,32,34. 34-38 <span>(approx 17 1/2in. long)</span> accommodates band sizes 34,36,38.</p>
<p>Each item is sold separately. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p id=""yui_3_17_2_1_1472648113588_24672"">Not sure which bra to get? For general questions send us an email shop@thebralab.com or a pic of your outfit to our stylist gigi@thebralab.com </p>
<p>Model wearing size Medium</p>
<p>Material: Nylon/Spandex/Lace</p>
<p>Care: Hand Wash</p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Large, Medium, meta-related-collection-straps, Small, XLarge",true,Size,Small,Color,White,,,TBL104.2,28,shopify,231,deny,manual,14.00,14.00,true,true,'850259007035,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_8024.jpg?v=1535553977,1,Havana White Lace Interchangeable Back Strap | The Bra Lab - The Bra Lab,false,Multiway Bras | The Best Strapless Bra | The Bra Lab,"Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42",apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,The Bra Lab,Strapless Bras,Interchangeable Bras,,Cool New Bras,,oz,,1.60
white-lace-interchangeable-back-strap-the-bra-lab,,,,,,,,Medium,,White,,,TBL104,28,shopify,173,deny,manual,14.00,14.00,true,true,'850259007882,https://cdn.shopify.com/s/files/1/0673/5573/products/408-Monarch20-Commercial-Bra-Lab_DSC3879.jpg?v=1583261042,2,,,,,,,,,,,,,,,,,,,oz,,1.60
white-lace-interchangeable-back-strap-the-bra-lab,,,,,,,,Large,,White,,,TBL104.1,28,shopify,225,deny,manual,14.00,14.00,true,true,'850259007882,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_0423.jpg?v=1583261042,3,,,,,,,,,,,,,,,,,,,oz,,1.60
white-lace-interchangeable-back-strap-the-bra-lab,,,,,,,,XLarge,,White,,,TBL104.3,28,shopify,225,deny,manual,14.00,14.00,true,true,'850259007028,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4937.jpg?v=1583261042,4,Havana White Lace Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,oz,,1.60
corsica-criss-cross-black-back-strap-the-bra-lab,Corsica Criss Cross Black Back Strap,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p><span style=""color: #000000;"">Haute sport at its finest in our Corsica Criss Cross lace up one piece back strap.</span></p>
<p>This style is a two in one and comes with attached shoulder straps. Best of all, you can mix and match any back strap to our cups.</p>
<p>Sizing: <strong>SIZE DOWN, THIS ITEM RUNS LARGE </strong>30-34 <span>(approx 15 1/2in. long) </span>accommodates band sizes 32,34,36. 34-38 <span>(approx 17 1/2in. long) </span>accommodates band sizes 36,38,40.</p>
<p>Each item is sold separately. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p id=""yui_3_17_2_1_1472648113588_24672"">Not sure which bra to get? For general questions send us an email shop@thebralab.com or a pic of your outfit to our stylist gigi@thebralab.com </p>
<p>Model wearing size Medium</p>
<p>Material: Elastic/ Scuba</p>
<p>Care: Hand Wash</p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Large, Medium, meta-related-collection-straps",true,Size,Medium,Color,Black,,,TBL115,57,shopify,175,deny,manual,16.00,16.00,true,true,'850259007271,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_7915.jpg?v=1535554007,1,Corsica Criss Cross Black Back Strap | The Bra Lab - The Bra Lab,false,Racerback Bra,"Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42",apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,,,,,,,oz,,5.19
corsica-criss-cross-black-back-strap-the-bra-lab,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_2374.jpg?v=1535554007,2,Corsica Criss Cross Black Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
corsica-criss-cross-black-back-strap-the-bra-lab,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4915_dc68b836-8df1-42eb-93d2-d61719f9e9b6.jpg?v=1535554007,3,Corsica Criss Cross Black Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
corsica-criss-cross-black-back-strap-the-bra-lab,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_On_Body-4917.jpg?v=1535554007,4,Corsica Criss Cross Black Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
corsica-criss-cross-black-back-strap-the-bra-lab,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_1742.jpg?v=1535554007,5,Corsica Criss Cross Black Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,,,
capri-clear-interchangeable-back-strap-the-bra-lab,Capri Clear Interchangeable Back Strap,"<meta charset=""utf-8"">
<p><strong></strong>A clear bra, yes it is! Get the appearance of going braless with our Capri Clear back strap. Worn with our supportive cups, this is the ultimate strapless bra for all of your special occasions. </p>
<p>Hidden closures located on the sides of the back straps leave a seamless look across the back as well as more balanced support and more adjustment options to provide a better fit.</p>
<p>Sizing: Small is approx a 26-30 band. Medium is approx a 30-34 band. Large is approx a 34-38 band. </p>
<p>DOES NOT HAVE SHOULDER STRAP ATTACHMENTS!</p>
<p>Each item is sold separately. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p>Model wearing size Small. Item runs small, no stretch. </p>
<p>Care: Hand Wash, lay flat to dry. <span style=""color: #ff9900;"">Due to the delicate material, store this back strap by itself, not touching other straps and wipe down after each use. </span></p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Large, Medium, meta-related-collection-backs, Small",true,Size,Small (26-30),Color,Black,,,TBL1440,28,shopify,317,deny,manual,14.00,14.00,true,true,"",https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_9041_966c852f-c454-48c2-93a2-96150f7cfab6.jpg?v=1546615602,1,Capri Clear Interchangeable Back Strap | The Bra Lab - The Bra Lab,false,Clear Strapless Bra,Strapless clear bra for open back and backless dress or top. The perfect backless bra!,apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,The Bra Lab,Strapless Bras,Interchangeable Bras,,Cool New Bras,,oz,,1.77
capri-clear-interchangeable-back-strap-the-bra-lab,,,,,,,,Small (26-30),,Beige,,,TBL144,28,shopify,390,deny,manual,14.00,14.00,true,true,'761531323234,https://cdn.shopify.com/s/files/1/0673/5573/products/jan19_018.jpg?v=1546615602,2,,,,,,,,,,,,,,,,,,,oz,,1.77
capri-clear-interchangeable-back-strap-the-bra-lab,,,,,,,,Medium (30-34),,Black,,,TBL1440.1,28,shopify,497,deny,manual,14.00,14.00,true,true,"",https://cdn.shopify.com/s/files/1/0673/5573/products/jan19_017.jpg?v=1546615602,3,,,,,,,,,,,,,,,,,,,oz,,1.77
capri-clear-interchangeable-back-strap-the-bra-lab,,,,,,,,Medium (30-34),,Beige,,,TBL144.1,28,shopify,0,deny,manual,14.00,14.00,true,true,'850259007004,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_3986.jpg?v=1546615602,4,,,,,,,,,,,,,,,,,,,oz,,1.77
capri-clear-interchangeable-back-strap-the-bra-lab,,,,,,,,Large (34-38),,Black,,,TBL1440.2,28,shopify,498,deny,manual,14.00,14.00,true,true,"",https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_Test-4815.jpg?v=1546615602,5,Capri Clear Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,oz,,1.77
capri-clear-interchangeable-back-strap-the-bra-lab,,,,,,,,Large (34-38),,Beige,,,TBL144.2,28,shopify,359,deny,manual,14.00,14.00,true,true,'850259007042,https://cdn.shopify.com/s/files/1/0673/5573/products/Bra_Lab_Test-4816.jpg?v=1546615602,6,Capri Clear Interchangeable Back Strap | The Bra Lab - The Bra Lab,,,,,,,,,,,,,,,,,,oz,,1.77
capri-clear-interchangeable-back-strap-the-bra-lab,,,,,,,,XLarge (38-42),,Black,,,TBL1440.3,28,shopify,217,deny,manual,14.00,14.00,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,1.77
capri-clear-interchangeable-back-strap-the-bra-lab,,,,,,,,XLarge (38-42),,Beige,,,TBL144.3,28,shopify,235,deny,manual,14.00,14.00,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,1.77
monaco-metallic-gold-back-strap-the-bra-lab,Malibu Metallic Gold Thin Back Strap,"<meta charset=""utf-8"">
<p>Elegant boheme style in luxe gold metallic. A slight shimmer gives an upscale look. You'll be able to dress this back strap up or down, really adding an extra touch to your outfit, while getting the support you need. This back strap is one piece and comes with attached shoulder straps. </p>
<p>Finally a back strap without an ugly back closure. Hidden closures located on the sides of the back straps leave a seamless look across the back as well as more balanced support and more adjustment options to provide a better fit. </p>
<meta charset=""utf-8"">
<p><span>Sizing: Small is approx a 26-30 band. Medium is approx a 30-34 band. Large is approx a 34-38 band.</span></p>
<p>Each item is sold separately. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p>Not sure which bra to get? For general questions send us an email shop@thebralab.com or a pic of your outfit to our stylist gigi@thebralab.com  </p>
<p>Model wearing size 30-34 </p>
<p>Material: Nylon/Spandex</p>
<p>Care: Hand Wash</p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Large, Medium, meta-related-collection-straps, Small",true,Size,Small,Color,Gold,,,TBL149,28,shopify,218,deny,manual,16.00,16.00,true,true,'761531323258,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_1904.jpg?v=1535556221,1,,false,Multiway Bras | The Best Strapless Bra | The Bra Lab,"Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42",,,,,,,,,,,,,,,oz,,2.79
monaco-metallic-gold-back-strap-the-bra-lab,,,,,,,,Medium,,Gold,,,TBL149.1,28,shopify,574,deny,manual,16.00,16.00,true,true,'850259007073,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_1914.jpg?v=1535556288,2,,,,,,,,,,,,,,,,,,,oz,,2.79
monaco-metallic-gold-back-strap-the-bra-lab,,,,,,,,Large,,Gold,,,TBL149.2,28,shopify,319,deny,manual,16.00,16.00,true,true,'850259007080,https://cdn.shopify.com/s/files/1/0673/5573/products/IMG_1918.jpg?v=1535556302,3,,,,,,,,,,,,,,,,,,,oz,,2.79
